Meta_ID,GPH_code,GPH_name,start_year,sovereign_GPH_code,sequence_number
ZHEN_1929_3461,7137,Zhenjiang,1929,PEOP_1937_1091,3461
DIAO_1816_3462,7220,Diaoyu (Senkaku) Is.,1816,,3462
DIAO_1895_3463,7220,Diaoyu (Senkaku) Is.,1895,JAPA_1952_1129,3463
DIAO_1945_3464,7220,Diaoyu (Senkaku) Is.,1945,UNIT_1816_3,3464
DIAO_1972_3465,7220,Diaoyu (Senkaku) Is.,1972,JAPA_1952_1129,3465
DIAO_1972_3466,7220,Diaoyu (Senkaku) Is.,1972,REPU_1971_1102,3466
DIAO_1972_3467,7220,Diaoyu (Senkaku) Is.,1972,PEOP_1937_1091,3467
PORT_1816_3468,7301,Port Hamilton (Komundo),1816,KORE_1948_1118,3468
PORT_1885_3469,7301,Port Hamilton (Komundo),1885,UNIT_1816_205,3469
PORT_1887_3470,7301,Port Hamilton (Komundo),1887,KORE_1948_1118,3470
KAES_1816_3471,7302,Kaesong,1816,KORE_1948_1118,3471
KAES_1945_3472,7302,Kaesong,1945,SOUT_1948_1122,3472
KAES_1953_3473,7302,Kaesong,1953,NORT_1948_1120,3473
SINU_1816_3474,7311,Sinuiju,1816,KORE_1948_1118,3474
SINU_1948_3475,7311,Sinuiju,1948,NORT_1948_1120,3475
SINU_2002_3476,7311,Sinuiju,2002,NORT_1948_1120,3476
KUMG_1816_3477,7312,Kumgangsan,1816,KORE_1948_1118,3477
KUMG_1948_3478,7312,Kumgangsan,1948,NORT_1948_1120,3478
KUMG_1998_3479,7312,Kumgangsan,1998,NORT_1948_1120,3479
KORE_1945_3480,7330,Korean Demilitarized Zone,1945,NORT_1948_1120,3480
KORE_1953_3481,7330,Korean Demilitarized Zone,1953,NORT_1948_1120,3481
KORE_1953_3482,7330,Korean Demilitarized Zone,1953,SOUT_1948_1122,3482
SOUT_1816_3483,7351,Southern Sakhalin I.,1816,,3483
SOUT_1845_3484,7351,Southern Sakhalin I.,1845,JAPA_1952_1129,3484
SOUT_1853_3485,7351,Southern Sakhalin I.,1853,RUSS_1941_560,3485
SOUT_1875_3486,7351,Southern Sakhalin I.,1875,RUSS_1941_560,3486
SOUT_1905_3487,7351,Southern Sakhalin I.,1905,JAPA_1952_1129,3487
SOUT_1946_3488,7351,Southern Sakhalin I.,1946,RUSS_1941_560,3488
VLAD_1816_3489,7352,Vladivostok,1816,PEOP_1937_1091,3489
VLAD_1860_3490,7352,Vladivostok,1860,RUSS_1941_560,3490
VLAD_1917_3491,7352,Vladivostok,1917,JAPA_1952_1129,3491
VLAD_1922_3492,7352,Vladivostok,1922,RUSS_1941_560,3492
TUVA_1816_3493,7360,Tuvan People's Republic,1816,PEOP_1937_1091,3493
TUVA_1912_3494,7360,Tuvan People's Republic,1912,,3494
TUVA_1914_3495,7360,Tuvan People's Republic,1914,RUSS_1941_560,3495
TUVA_1921_3496,7360,Tuvan People's Republic,1921,,3496
TUVA_1944_3497,7360,Tuvan People's Republic,1944,RUSS_1941_560,3497
TAKE_1905_3498,7399,Takeshima (Dokdo) I.,1905,JAPA_1952_1129,3498
TAKE_1954_3499,7399,Takeshima (Dokdo) I.,1954,SOUT_1948_1122,3499
TAKE_1954_3500,7399,Takeshima (Dokdo) I.,1954,JAPA_1952_1129,3500
BONI_1816_3501,7411,Bonin Is.,1816,,3501
BONI_1827_3502,7411,Bonin Is.,1827,UNIT_1816_3,3502
BONI_1862_3503,7411,Bonin Is.,1862,JAPA_1952_1129,3503
BONI_1876_3504,7411,Bonin Is.,1876,JAPA_1952_1129,3504
BONI_1945_3505,7411,Bonin Is.,1945,UNIT_1816_3,3505
BONI_1968_3506,7411,Bonin Is.,1968,JAPA_1952_1129,3506
VOLC_1816_3507,7412,Volcano Is.,1816,,3507
VOLC_1891_3508,7412,Volcano Is.,1891,JAPA_1952_1129,3508
VOLC_1945_3509,7412,Volcano Is.,1945,UNIT_1816_3,3509
VOLC_1968_3510,7412,Volcano Is.,1968,JAPA_1952_1129,3510
MARC_1816_3511,7413,Marcus I.,1816,,3511
MARC_1898_3512,7413,Marcus I.,1898,JAPA_1952_1129,3512
MARC_1945_3513,7413,Marcus I.,1945,UNIT_1816_3,3513
MARC_1968_3514,7413,Marcus I.,1968,JAPA_1952_1129,3514
PARE_1816_3515,7414,Parece Vela I.,1816,,3515
PARE_1931_3516,7414,Parece Vela I.,1931,JAPA_1952_1129,3516
PARE_1945_3517,7414,Parece Vela I.,1945,UNIT_1816_3,3517
PARE_1968_3518,7414,Parece Vela I.,1968,JAPA_1952_1129,3518
TSUS_1816_3519,7415,Tsushima Is.,1816,JAPA_1952_1129,3519
TSUS_1861_3520,7415,Tsushima Is.,1861,RUSS_1941_560,3520
TSUS_1861_3521,7415,Tsushima Is.,1861,JAPA_1952_1129,3521
TSUS_1948_3522,7415,Tsushima Is.,1948,SOUT_1948_1122,3522
ANDA_1872_3523,7500,Andaman and Nicobar Is.,1872,INDI_1947_1136,3523
ANDA_1942_3524,7500,Andaman and Nicobar Is.,1942,JAPA_1952_1129,3524
ANDA_1945_3525,7500,Andaman and Nicobar Is.,1945,UNIT_1816_205,3525
ANDA_1950_3526,7500,Andaman and Nicobar Is.,1950,INDI_1947_1136,3526
ANDA_1816_3527,7501,Andaman Is.,1816,UNIT_1816_205,3527
ANDA_1872_3528,7501,Andaman Is.,1872,ANDA_1950_3526,3528
NICO_1816_3529,7502,Nicobar Is.,1816,TRAN_1947_3539,3529
NICO_1845_3530,7502,Nicobar Is.,1845,DENM_1945_616,3530
NICO_1869_3531,7502,Nicobar Is.,1869,INDI_1947_1136,3531
NICO_1872_3532,7502,Nicobar Is.,1872,ANDA_1950_3526,3532
CORO_1816_3533,7503,Coromandel Coast Posts,1816,UNIT_1816_205,3533
CORO_1818_3534,7503,Coromandel Coast Posts,1818,NETH_1945_210,3534
CORO_1825_3535,7503,Coromandel Coast Posts,1825,INDI_1947_1136,3535
CORO_1947_3536,7503,Coromandel Coast Posts,1947,INDI_1947_1136,3536
TRAN_1816_3537,7504,Tranquebar and Serampore,1816,DENM_1945_616,3537
TRAN_1845_3538,7504,Tranquebar and Serampore,1845,INDI_1947_1136,3538
TRAN_1947_3539,7504,Tranquebar and Serampore,1947,INDI_1947_1136,3539
HYDE_1816_3540,7505,Hyderabad,1816,INDI_1947_1136,3540
HYDE_1948_3541,7505,Hyderabad,1948,INDI_1947_1136,3541
MALA_1816_3542,7506,Malabar Coast,1816,INDI_1947_1136,3542
KASH_1816_3543,7507,Kashmir,1816,AFGH_1919_1069,3543
KASH_1819_3544,7507,Kashmir,1819,LAHO_1947_3748,3544
KASH_1846_3545,7507,Kashmir,1846,INDI_1947_1136,3545
KASH_1947_3546,7507,Kashmir,1947,INDI_1947_1136,3546
KASH_1947_3547,7507,Kashmir,1947,AZAD_1949_3788,3547
KASH_1947_3548,7507,Kashmir,1947,GILG_1949_3793,3548
BIKA_1816_3549,7511,Bikaner,1816,INDI_1947_1136,3549
BIKA_1947_3550,7511,Bikaner,1947,INDI_1947_1136,3550
JAIP_1816_3551,7512,Jaipur,1816,,3551
JAIP_1818_3552,7512,Jaipur,1818,INDI_1947_1136,3552
JAIP_1947_3553,7512,Jaipur,1947,INDI_1947_1136,3553
UDAI_1816_3554,7513,Udaipur,1816,MARA_1816_3730,3554
UDAI_1818_3555,7513,Udaipur,1818,INDI_1947_1136,3555
UDAI_1949_3556,7513,Udaipur,1949,INDI_1947_1136,3556
KISH_1816_3557,7514,Kishangarh,1816,,3557
KISH_1818_3558,7514,Kishangarh,1818,INDI_1947_1136,3558
KISH_1948_3559,7514,Kishangarh,1948,INDI_1947_1136,3559
LAWA_1816_3560,7515,Lawa,1816,JAIP_1947_3553,3560
LAWA_1817_3561,7515,Lawa,1817,TONK_1947_3594,3561
LAWA_1867_3562,7515,Lawa,1867,INDI_1947_1136,3562
LAWA_1947_3563,7515,Lawa,1947,INDI_1947_1136,3563
JODH_1816_3564,7516,Jodhpur,1816,,3564
JODH_1818_3565,7516,Jodhpur,1818,INDI_1947_1136,3565
JODH_1947_3566,7516,Jodhpur,1947,INDI_1947_1136,3566
JAIS_1816_3567,7517,Jaisalmer,1816,,3567
JAIS_1818_3568,7517,Jaisalmer,1818,INDI_1947_1136,3568
JAIS_1947_3569,7517,Jaisalmer,1947,INDI_1947_1136,3569
DHOL_1816_3570,7518,Dholpur,1816,INDI_1947_1136,3570
DHOL_1949_3571,7518,Dholpur,1949,INDI_1947_1136,3571
KARA_1816_3572,7519,Karauli,1816,MARA_1816_3730,3572
KARA_1817_3573,7519,Karauli,1817,INDI_1947_1136,3573
KARA_1949_3574,7519,Karauli,1949,INDI_1947_1136,3574
KOTA_1816_3575,7521,Kotah,1816,,3575
KOTA_1817_3576,7521,Kotah,1817,INDI_1947_1136,3576
KOTA_1947_3577,7521,Kotah,1947,INDI_1947_1136,3577
BANS_1816_3578,7522,Banswara,1816,,3578
BANS_1818_3579,7522,Banswara,1818,INDI_1947_1136,3579
BANS_1949_3580,7522,Banswara,1949,INDI_1947_1136,3580
DUNG_1816_3581,7523,Dungarpur,1816,,3581
DUNG_1818_3582,7523,Dungarpur,1818,INDI_1947_1136,3582
DUNG_1947_3583,7523,Dungarpur,1947,INDI_1947_1136,3583
DART_1818_3584,7524,Dartabgarh,1818,INDI_1947_1136,3584
DART_1947_3585,7524,Dartabgarh,1947,INDI_1947_1136,3585
KUSH_1816_3586,7525,Kushalgar,1816,,3586
KUSH_1818_3587,7525,Kushalgar,1818,INDI_1947_1136,3587
KUSH_1947_3588,7525,Kushalgar,1947,INDI_1947_1136,3588
BUND_1816_3589,7526,Bundi,1816,MARA_1816_3730,3589
BUND_1818_3590,7526,Bundi,1818,INDI_1947_1136,3590
BUND_1949_3591,7526,Bundi,1949,INDI_1947_1136,3591
TONK_1816_3592,7527,Tonk,1816,JAIP_1947_3553,3592
TONK_1817_3593,7527,Tonk,1817,INDI_1947_1136,3593
TONK_1947_3594,7527,Tonk,1947,INDI_1947_1136,3594
PRAT_1816_3595,7528,Pratapgarh,1816,,3595
PRAT_1818_3596,7528,Pratapgarh,1818,INDI_1947_1136,3596
PRAT_1947_3597,7528,Pratapgarh,1947,INDI_1947_1136,3597
SHAH_1816_3598,7529,Shahpura,1816,,3598
SHAH_1818_3599,7529,Shahpura,1818,INDI_1947_1136,3599
SHAH_1949_3600,7529,Shahpura,1949,INDI_1947_1136,3600
KATH_1819_3601,7531,Kathiawar,1819,INDI_1947_1136,3601
KATH_1948_3602,7531,Kathiawar,1948,INDI_1947_1136,3602
HOLK_1816_3603,7532,Holkar (Indore),1816,MARA_1816_3730,3603
HOLK_1818_3604,7532,Holkar (Indore),1818,INDI_1947_1136,3604
HOLK_1950_3605,7532,Holkar (Indore),1950,INDI_1947_1136,3605
BHOP_1816_3606,7533,Bhopal,1816,MARA_1816_3730,3606
BHOP_1818_3607,7533,Bhopal,1818,INDI_1947_1136,3607
BHOP_1947_3608,7533,Bhopal,1947,INDI_1947_1136,3608
DHAR_1816_3609,7534,Dhar,1816,MARA_1816_3730,3609
DHAR_1819_3610,7534,Dhar,1819,INDI_1947_1136,3610
DHAR_1947_3611,7534,Dhar,1947,INDI_1947_1136,3611
DEWA_1816_3612,7535,Dewas,1816,MARA_1816_3730,3612
DEWA_1818_3613,7535,Dewas,1818,INDI_1947_1136,3613
DEWA_1947_3614,7535,Dewas,1947,INDI_1947_1136,3614
TARA_1816_3615,7536,Taraon,1816,BUND_1948_3640,3615
TARA_1896_3616,7536,Taraon,1896,BAGE_1871_3638,3616
TARA_1931_3617,7536,Taraon,1931,BUND_1948_3640,3617
TARA_1948_3618,7536,Taraon,1948,INDI_1947_1136,3618
SAMP_1816_3619,7537,Samptar (Datia),1816,INDI_1947_1136,3619
SAMP_1948_3620,7537,Samptar (Datia),1948,,3620
SAMP_1950_3621,7537,Samptar (Datia),1950,INDI_1947_1136,3621
REWA_1816_3622,7538,Rewa,1816,INDI_1947_1136,3622
REWA_1947_3623,7538,Rewa,1947,INDI_1947_1136,3623
SAWA_1816_3624,7539,Sawantwadi,1816,INDI_1947_1136,3624
SAWA_1948_3625,7539,Sawantwadi,1948,INDI_1947_1136,3625
BILA_1816_3626,7541,Bilaspur,1816,INDI_1947_1136,3626
BILA_1948_3627,7541,Bilaspur,1948,INDI_1947_1136,3627
LOHA_1816_3628,7542,Loharu,1816,INDI_1947_1136,3628
LOHA_1947_3629,7542,Loharu,1947,INDI_1947_1136,3629
MALE_1816_3630,7543,Malerkotla,1816,INDI_1947_1136,3630
MALE_1948_3631,7543,Malerkotla,1948,INDI_1947_1136,3631
SIRM_1816_3632,7544,Sirmur,1816,INDI_1947_1136,3632
SIRM_1948_3633,7544,Sirmur,1948,INDI_1947_1136,3633
SUKE_1816_3634,7545,Suket,1816,INDI_1947_1136,3634
SUKE_1948_3635,7545,Suket,1948,INDI_1947_1136,3635
GARW_1816_3636,7546,Garwahl,1816,INDI_1947_1136,3636
GARW_1949_3637,7546,Garwahl,1949,INDI_1947_1136,3637
BAGE_1871_3638,7548,Bagelkhand,1871,INDI_1947_1136,3638
BUND_1816_3639,7549,Bundelkhand,1816,INDI_1947_1136,3639
BUND_1948_3640,7549,Bundelkhand,1948,INDI_1947_1136,3640
MALW_1816_3641,7551,Malwa,1816,HOLK_1950_3605,3641
MALW_1818_3642,7551,Malwa,1818,INDI_1947_1136,3642
MALW_1947_3643,7551,Malwa,1947,INDI_1947_1136,3643
KHAI_1816_3644,7552,Khairpur,1816,,3644
KHAI_1838_3645,7552,Khairpur,1838,INDI_1947_1136,3645
KHAI_1947_3646,7552,Khairpur,1947,PAKI_1947_1156,3646
IDAR_1816_3647,7553,Idar,1816,INDI_1947_1136,3647
IDAR_1947_3648,7553,Idar,1947,INDI_1947_1136,3648
SAUG_1816_3649,7554,Saugor,1816,MARA_1816_3730,3649
SAUG_1818_3650,7554,Saugor,1818,INDI_1947_1136,3650
SAUG_1950_3651,7554,Saugor,1950,INDI_1947_1136,3651
DAMO_1816_3652,7555,Damoh,1816,MARA_1816_3730,3652
DAMO_1818_3653,7555,Damoh,1818,INDI_1947_1136,3653
DAMO_1947_3654,7555,Damoh,1947,INDI_1947_1136,3654
BERA_1816_3655,7556,Berar,1816,HYDE_1948_3541,3655
BERA_1853_3656,7556,Berar,1853,INDI_1947_1136,3656
BERA_1947_3657,7556,Berar,1947,INDI_1947_1136,3657
KHAN_1816_3658,7557,Khandesh,1816,MARA_1816_3730,3658
KHAN_1818_3659,7557,Khandesh,1818,INDI_1947_1136,3659
KHAN_1947_3660,7557,Khandesh,1947,INDI_1947_1136,3660
NASI_1816_3661,7558,Nasik,1816,MARA_1816_3730,3661
NASI_1818_3662,7558,Nasik,1818,INDI_1947_1136,3662
NASI_1947_3663,7558,Nasik,1947,INDI_1947_1136,3663
AHMA_1816_3664,7559,Ahmadnagar,1816,MARA_1816_3730,3664
AHMA_1817_3665,7559,Ahmadnagar,1817,INDI_1947_1136,3665
AHMA_1947_3666,7559,Ahmadnagar,1947,INDI_1947_1136,3666
POON_1816_3667,7561,Poona,1816,MARA_1816_3730,3667
POON_1818_3668,7561,Poona,1818,INDI_1947_1136,3668
POON_1947_3669,7561,Poona,1947,INDI_1947_1136,3669
SHOL_1816_3670,7562,Sholapur,1816,MARA_1816_3730,3670
SHOL_1818_3671,7562,Sholapur,1818,INDI_1947_1136,3671
SHOL_1947_3672,7562,Sholapur,1947,INDI_1947_1136,3672
RATN_1816_3673,7563,Ratnagiri,1816,MARA_1816_3730,3673
RATN_1818_3674,7563,Ratnagiri,1818,INDI_1947_1136,3674
RATN_1947_3675,7563,Ratnagiri,1947,INDI_1947_1136,3675
BIJA_1816_3676,7564,Bijapur,1816,MARA_1816_3730,3676
BIJA_1818_3677,7564,Bijapur,1818,SATA_1947_3703,3677
BIJA_1947_3678,7564,Bijapur,1947,INDI_1947_1136,3678
TRAV_1816_3679,7566,Travancore,1816,INDI_1947_1136,3679
TRAV_1949_3680,7566,Travancore,1949,INDI_1947_1136,3680
JUNA_1816_3681,7570,Junagadh,1816,INDI_1947_1136,3681
JUNA_1948_3682,7570,Junagadh,1948,INDI_1947_1136,3682
SIRO_1816_3683,7571,Sirohi,1816,,3683
SIRO_1823_3684,7571,Sirohi,1823,INDI_1947_1136,3684
SIRO_1949_3685,7571,Sirohi,1949,INDI_1947_1136,3685
ASSA_1816_3686,7572,Assam,1816,,3686
ASSA_1826_3687,7572,Assam,1826,INDI_1947_1136,3687
ASSA_1947_3688,7572,Assam,1947,INDI_1947_1136,3688
KAPU_1816_3689,7573,Kapurthala,1816,INDI_1947_1136,3689
KAPU_1947_3690,7573,Kapurthala,1947,INDI_1947_1136,3690
CHOT_1816_3691,7574,Chota Nagpur,1816,INDI_1947_1136,3691
CHOT_1947_3692,7574,Chota Nagpur,1947,INDI_1947_1136,3692
KODA_1816_3693,7575,Kodagu (Coorg),1816,INDI_1947_1136,3693
KODA_1834_3694,7575,Kodagu (Coorg),1834,INDI_1947_1136,3694
KODA_1950_3695,7575,Kodagu (Coorg),1950,INDI_1947_1136,3695
KARN_1816_3696,7576,Karnal,1816,INDI_1947_1136,3696
KARN_1947_3697,7576,Karnal,1947,INDI_1947_1136,3697
SAMB_1816_3698,7577,Sambalpur,1816,MARA_1816_3730,3698
SAMB_1817_3699,7577,Sambalpur,1817,INDI_1947_1136,3699
SAMB_1947_3700,7577,Sambalpur,1947,INDI_1947_1136,3700
SATA_1816_3701,7578,Satara,1816,,3701
SATA_1818_3702,7578,Satara,1818,INDI_1947_1136,3702
SATA_1947_3703,7578,Satara,1947,INDI_1947_1136,3703
GWAL_1816_3704,7579,Gwalior (Sindhia),1816,INDI_1947_1136,3704
GWAL_1948_3705,7579,Gwalior (Sindhia),1948,INDI_1947_1136,3705
JHAN_1816_3706,7581,Jhansi,1816,INDI_1947_1136,3706
JHAN_1853_3707,7581,Jhansi,1853,INDI_1947_1136,3707
JHAN_1858_3708,7581,Jhansi,1858,GWAL_1948_3705,3708
RAMP_1816_3709,7582,Rampur,1816,INDI_1947_1136,3709
RAMP_1947_3710,7582,Rampur,1947,INDI_1947_1136,3710
JUBB_1816_3711,7583,Jubbulpore,1816,MARA_1816_3730,3711
JUBB_1818_3712,7583,Jubbulpore,1818,INDI_1947_1136,3712
JUBB_1861_3713,7583,Jubbulpore,1861,BERA_1947_3657,3713
BALA_1816_3714,7584,Balaghat,1816,MARA_1816_3730,3714
BALA_1818_3715,7584,Balaghat,1818,INDI_1947_1136,3715
BALA_1854_3716,7584,Balaghat,1854,INDI_1947_1136,3716
NAGP_1816_3717,7585,Nagpur,1816,MARA_1816_3730,3717
NAGP_1818_3718,7585,Nagpur,1818,INDI_1947_1136,3718
NAGP_1854_3719,7585,Nagpur,1854,INDI_1947_1136,3719
NAGP_1947_3720,7585,Nagpur,1947,INDI_1947_1136,3720
OUDH_1816_3721,7586,Oudh,1816,INDI_1947_1136,3721
OUDH_1856_3722,7586,Oudh,1856,INDI_1947_1136,3722
MANI_1816_3723,7587,Manipur,1816,MYAN_1948_1164,3723
MANI_1824_3724,7587,Manipur,1824,INDI_1947_1136,3724
MANI_1947_3725,7587,Manipur,1947,INDI_1947_1136,3725
BALU_1816_3726,7588,Baluchistan (Kalat),1816,,3726
BALU_1839_3727,7588,Baluchistan (Kalat),1839,INDI_1947_1136,3727
BALU_1947_3728,7588,Baluchistan (Kalat),1947,PAKI_1947_1156,3728
BALU_1955_3729,7588,Baluchistan (Kalat),1955,PAKI_1947_1156,3729
MARA_1816_3730,7589,Maratha Empire,1816,,3730
GOAX_1816_3731,7591,Goa,1816,PORT_1962_1146,3731
GOAX_1961_3732,7591,Goa,1961,INDI_1947_1136,3732
GOAX_1962_3733,7591,Goa,1962,INDI_1947_1136,3733
DIUX_1816_3734,7592,Diu,1816,PORT_1962_1146,3734
DIUX_1961_3735,7592,Diu,1961,INDI_1947_1136,3735
DIUX_1962_3736,7592,Diu,1962,INDI_1947_1136,3736
DAMA_1816_3737,7593,Daman,1816,PORT_1962_1146,3737
DAMA_1961_3738,7593,Daman,1961,INDI_1947_1136,3738
DAMA_1962_3739,7593,Daman,1962,INDI_1947_1136,3739
DADR_1816_3740,7594,Dadra,1816,MARA_1816_3730,3740
DADR_1818_3741,7594,Dadra,1818,PORT_1962_1146,3741
DADR_1954_3742,7594,Dadra,1954,INDI_1947_1136,3742
NAGA_1816_3743,7595,Nagar Haveli,1816,MARA_1816_3730,3743
NAGA_1818_3744,7595,Nagar Haveli,1818,PORT_1962_1146,3744
NAGA_1954_3745,7595,Nagar Haveli,1954,INDI_1947_1136,3745
LAHO_1816_3746,7691,Lahore (Sikh Empire),1816,,3746
LAHO_1849_3747,7691,Lahore (Sikh Empire),1849,INDI_1947_1136,3747
LAHO_1947_3748,7691,Lahore (Sikh Empire),1947,PAKI_1947_1156,3748
PESH_1816_3749,7692,Peshawar,1816,AFGH_1919_1069,3749
PESH_1818_3750,7692,Peshawar,1818,LAHO_1947_3748,3750
PESH_1834_3751,7692,Peshawar,1834,INDI_1947_1136,3751
PESH_1947_3752,7692,Peshawar,1947,PAKI_1947_1156,3752
SIND_1816_3753,7693,Sindh,1816,,3753
SIND_1843_3754,7693,Sindh,1843,INDI_1947_1136,3754
SIND_1947_3755,7693,Sindh,1947,PAKI_1947_1156,3755
BAHA_1816_3756,7694,Bahawalpur,1816,,3756
BAHA_1833_3757,7694,Bahawalpur,1833,INDI_1947_1136,3757
BAHA_1947_3758,7694,Bahawalpur,1947,PAKI_1947_1156,3758
BAHA_1955_3759,7694,Bahawalpur,1955,PAKI_1947_1156,3759
SWAT_1849_3760,7701,Swat,1849,INDI_1947_1136,3760
SWAT_1947_3761,7701,Swat,1947,PAKI_1947_1156,3761
SWAT_1969_3762,7701,Swat,1969,PAKI_1947_1156,3762
HUNZ_1816_3763,7702,Hunza,1816,,3763
HUNZ_1847_3764,7702,Hunza,1847,PEOP_1937_1091,3764
HUNZ_1891_3765,7702,Hunza,1891,INDI_1947_1136,3765
HUNZ_1947_3766,7702,Hunza,1947,PAKI_1947_1156,3766
HUNZ_1974_3767,7702,Hunza,1974,PAKI_1947_1156,3767
NAGA_1816_3768,7703,Nagar,1816,,3768
NAGA_1891_3769,7703,Nagar,1891,INDI_1947_1136,3769
NAGA_1947_3770,7703,Nagar,1947,PAKI_1947_1156,3770
NAGA_1974_3771,7703,Nagar,1974,PAKI_1947_1156,3771
CHIT_1816_3772,7704,Chitral,1816,,3772
CHIT_1895_3773,7704,Chitral,1895,INDI_1947_1136,3773
CHIT_1947_3774,7704,Chitral,1947,PAKI_1947_1156,3774
CHIT_1969_3775,7704,Chitral,1969,PAKI_1947_1156,3775
DIRX_1816_3776,7705,Dir,1816,,3776
DIRX_1895_3777,7705,Dir,1895,INDI_1947_1136,3777
DIRX_1948_3778,7705,Dir,1948,PAKI_1947_1156,3778
DIRX_1969_3779,7705,Dir,1969,PAKI_1947_1156,3779
AMBX_1816_3780,7706,Amb,1816,,3780
AMBX_1845_3781,7706,Amb,1845,INDI_1947_1136,3781
AMBX_1948_3782,7706,Amb,1948,PAKI_1947_1156,3782
AMBX_1969_3783,7706,Amb,1969,PAKI_1947_1156,3783
GWAD_1816_3784,7707,Gwadar,1816,OMAN_1971_1064,3784
GWAD_1958_3785,7707,Gwadar,1958,PAKI_1947_1156,3785
AZAD_1816_3786,7708,Azad Kashmir,1816,KASH_1947_3548,3786
AZAD_1947_3787,7708,Azad Kashmir,1947,PAKI_1947_1156,3787
AZAD_1949_3788,7708,Azad Kashmir,1949,PAKI_1947_1156,3788
GILG_1816_3789,7709,Gilgit Baltistan (Northern Areas),1816,,3789
GILG_1842_3790,7709,Gilgit Baltistan (Northern Areas),1842,LAHO_1947_3748,3790
GILG_1846_3791,7709,Gilgit Baltistan (Northern Areas),1846,KASH_1947_3548,3791
GILG_1947_3792,7709,Gilgit Baltistan (Northern Areas),1947,PAKI_1947_1156,3792
GILG_1949_3793,7709,Gilgit Baltistan (Northern Areas),1949,PAKI_1947_1156,3793
TINB_1947_3794,7712,Tin Bigha,1947,INDI_1947_1136,3794
TINB_1992_3795,7712,Tin Bigha,1992,BANG_1971_1158,3795
BAWL_1816_3796,7746,Bawlake,1816,WEST_1959_3967,3796
KYEB_1816_3797,7747,Kyebogyi,1816,WEST_1959_3967,3797
NAUN_1816_3798,7748,Naungpale,1816,WEST_1959_3967,3798
NAMM_1816_3799,7749,Nammekon,1816,WEST_1959_3967,3799
HSEN_1816_3800,7750,Hsenwi,1816,MYAN_1948_1164,3800
HSEN_1888_3801,7750,Hsenwi,1888,NORT_1959_3813,3801
HSEN_1888_3802,7750,Hsenwi,1888,SOUT_1959_3816,3802
HSIP_1816_3803,7751,Hsipaw,1816,MYAN_1948_1164,3803
HSIP_1887_3804,7751,Hsipaw,1887,UNIT_1816_205,3804
HSIP_1948_3805,7751,Hsipaw,1948,MYAN_1948_1164,3805
HSIP_1959_3806,7751,Hsipaw,1959,MYAN_1948_1164,3806
TAWN_1816_3807,7752,Tawngpeng,1816,MYAN_1948_1164,3807
TAWN_1887_3808,7752,Tawngpeng,1887,UNIT_1816_205,3808
TAWN_1948_3809,7752,Tawngpeng,1948,MYAN_1948_1164,3809
TAWN_1959_3810,7752,Tawngpeng,1959,MYAN_1948_1164,3810
NORT_1888_3811,7753,North Hsenwi,1888,UNIT_1816_205,3811
NORT_1948_3812,7753,North Hsenwi,1948,MYAN_1948_1164,3812
NORT_1959_3813,7753,North Hsenwi,1959,MYAN_1948_1164,3813
SOUT_1888_3814,7754,South Hsenwi,1888,UNIT_1816_205,3814
SOUT_1948_3815,7754,South Hsenwi,1948,MYAN_1948_1164,3815
SOUT_1959_3816,7754,South Hsenwi,1959,MYAN_1948_1164,3816
MANG_1816_3817,7755,Mang Lon,1816,HSEN_1888_3802,3817
MANG_1888_3818,7755,Mang Lon,1888,MYAN_1948_1164,3818
MANG_1959_3819,7755,Mang Lon,1959,MYAN_1948_1164,3819
HSAM_1816_3820,7756,Hsamonghkam,1816,MYAN_1948_1164,3820
HSAM_1887_3821,7756,Hsamonghkam,1887,UNIT_1816_205,3821
HSAM_1948_3822,7756,Hsamonghkam,1948,MYAN_1948_1164,3822
HSAM_1959_3823,7756,Hsamonghkam,1959,MYAN_1948_1164,3823
KYAW_1816_3824,7757,Kyawkku,1816,MYAN_1948_1164,3824
KYAW_1887_3825,7757,Kyawkku,1887,UNIT_1816_205,3825
KYAW_1922_3826,7757,Kyawkku,1922,PWEH_1948_3860,3826
KYON_1816_3827,7758,Kyong,1816,MYAN_1948_1164,3827
KYON_1886_3828,7758,Kyong,1886,UNIT_1816_205,3828
KYON_1948_3829,7758,Kyong,1948,MYAN_1948_1164,3829
LOIA_1816_3830,7759,Loi Ai,1816,YAWN_1959_3867,3830
LOIA_1930_3831,7759,Loi Ai,1930,HSAM_1959_3823,3831
LOIL_1816_3832,7760,Loi Long,1816,MYAN_1948_1164,3832
LOIL_1887_3833,7760,Loi Long,1887,UNIT_1816_205,3833
LOIL_1948_3834,7760,Loi Long,1948,MYAN_1948_1164,3834
LOIM_1816_3835,7761,Loi Maw,1816,YAWN_1959_3867,3835
LOIM_1887_3836,7761,Loi Maw,1887,UNIT_1816_205,3836
LOIM_1948_3837,7761,Loi Maw,1948,MYAN_1948_1164,3837
MAWX_1816_3838,7762,Maw,1816,MYAN_1948_1164,3838
MAWX_1887_3839,7762,Maw,1887,UNIT_1816_205,3839
MAWX_1934_3840,7762,Maw,1934,HSAM_1959_3823,3840
MAWN_1816_3841,7763,Mawnang,1816,YAWN_1959_3867,3841
MAWN_1887_3842,7763,Mawnang,1887,UNIT_1816_205,3842
MAWN_1948_3843,7763,Mawnang,1948,MYAN_1948_1164,3843
